# x0 x1
-1.458736 4.736109
-8.465239 -9.987069
3.606273 3.759808
-1.425319 -1.776894
7.087797 -2.358939
-2.037498 -3.359295
8.208262 -0.473767
-6.189688 8.126118
3.311555 5.723681
3.428297 3.746709
-2.898520 3.778514
0.702640 5.294375
-8.034695 8.819059
2.877328 3.895565
3.026407 3.597305
9.877332 -2.765601
8.983210 -4.965785
9.498227 -2.416517
-2.003714 5.145349
9.341017 -2.745969
-0.350069 -2.296595
-1.581837 -0.195311
1.754049 3.401471
10.651162 -3.593749
-5.618478 3.209407
-6.839258 -3.462031
-2.336896 -1.283534
2.518157 4.037904
0.087514 3.998383
1.093477 1.360472
1.460188 0.039876
8.412968 8.523635
-0.583611 5.572853
6.341774 -0.290226
9.284324 9.657088
8.591882 10.120909
6.798173 9.078309
-8.791941 -1.931548
-6.223199 -5.073446
1.215427 3.866214
-8.462240 -9.302478
4.824519 6.267426
9.739959 9.774339
-9.659403 -1.835742
0.353126 0.027535
2.975514 4.112050
10.194771 0.587211
-8.620971 -8.596312
-7.157167 -9.935023
8.283702 7.676869
7.800063 -2.766384
-6.088149 -4.114657
8.742923 -2.621512
6.774284 7.315801
8.535937 -2.629278
8.166798 0.442628
8.582110 -1.862530
-3.908318 -2.926182
7.078250 8.450506
1.994503 1.102928
9.812997 0.209686
7.712519 6.918501
-5.487261 -4.798174
-7.148509 -9.559046
-6.975836 -5.732911
-10.656722 -1.693849
1.216310 5.663484
-8.073984 -5.128181
9.429893 9.068666
7.719215 -1.670459
-4.315488 3.200418
1.087280 4.048480
9.185968 8.086857
9.458431 -2.967573
-6.878984 -8.304125
8.244481 -1.800984
-7.624225 -2.259502
9.474049 9.829801
-8.019314 -10.037282
9.517534 7.037623
5.786526 9.202706
6.773180 6.818271
-8.627865 -3.699817
-6.387057 -3.498955
-6.890079 7.714327
0.894634 -1.264041
0.958360 -0.706250
7.143215 7.766450
9.583800 -1.892540
-10.753954 -1.625203
6.505202 9.054864
9.169209 0.524946
-0.720719 5.429775
8.425296 -1.148038
-9.723018 -3.348779
9.625800 -0.055788
-2.829199 -1.781787
-7.914521 6.655440
-9.670199 -10.356792
1.925904 4.894465
3.845167 5.178554
-2.423581 4.570550
0.613096 -0.133569
-6.866201 -8.457959
-1.773126 -2.335630
2.276726 5.082287
10.661404 0.922110
-1.706698 -2.307685
2.240918 5.208711
1.943812 1.145441
5.958715 -4.285980
7.814345 8.416548
2.204230 3.021636
-4.834733 3.864810
8.897173 -3.318333
-6.535112 -4.094795
-0.439300 3.068045
-7.137324 -3.157208
7.816736 -3.631331
-5.813239 -8.589364
-6.368628 -6.643269
-8.811042 -1.618153
0.498346 4.507985
8.572137 -1.481450
1.238106 0.580737
10.617177 0.355199
1.598341 0.401386
-6.709875 -8.740771
8.776912 0.469796
-2.449321 5.312839
-0.847006 -1.863003
-8.378489 -1.821286
9.053974 1.833005
8.180210 9.686913
-6.958492 6.649149
-8.092836 6.867110
7.187428 8.653207
-8.344264 8.534950
-6.352754 7.940885
8.498125 6.585667
9.321277 -0.658184
-2.898196 -3.183034
7.047781 -3.445447
-7.502458 -3.634904
10.189072 -3.068955
-7.787859 -3.693644
10.722194 -1.387008
1.908742 1.399965
-2.447621 6.312099
-9.384449 -9.926907
7.808454 -4.145399
-2.014725 -1.673628
1.992681 5.118949
-3.338225 4.705927
-0.882562 5.469774
8.302164 9.322313
7.695156 -3.345080
7.329758 -1.878369
0.982750 4.246085
10.655272 0.223986
7.566259 -0.728910
-7.875817 -7.295865
4.750246 6.593270
8.293799 -2.052115
9.106686 1.283608
1.021610 5.233098
1.077502 -1.188279
1.309821 5.864604
8.704924 6.783995
9.943108 -0.034904
2.382866 0.049337
2.094735 -0.343535
-1.432221 6.013708
8.433283 8.112656
1.305415 2.903653
-5.108329 -8.041935
3.055349 3.906501
-2.063083 -4.128173
7.887000 8.075047
-6.672655 3.213753
-6.939074 7.311271
-5.582045 -8.091896
-8.630033 -1.146123
0.916010 5.336468
7.690316 8.710192
-2.217063 -2.323931
-5.115031 -7.803616
1.611777 -0.485122
8.340459 -1.321541
7.586851 -2.623787
3.272160 5.083459
-4.366141 5.799316
-4.470018 -6.977418
-2.256006 -4.126397
-1.321614 -1.751646
-5.805309 -2.895287
-8.976932 -9.369333
-9.121030 -3.012403
0.441314 6.226934
-4.512103 -3.667880
-9.440092 -3.126612
6.403881 9.742131
0.093898 4.410546
0.711022 5.190837
9.231706 -3.858756
8.437313 -2.433478
0.829426 4.260575
-7.543946 -4.147706
-6.895997 -3.565022
0.244898 5.248405
-4.123106 4.987411
10.547884 0.369482
7.903738 7.971813
-6.083964 -4.378191
-0.680101 3.218167
8.890786 -2.044869
-3.898184 -3.818286
0.937324 0.990542
0.151062 5.324389
-6.968762 -2.710908
2.877861 2.772408
-8.963612 -10.292602
-5.539070 8.397388
-7.117433 -7.497399
-1.357549 -3.003465
6.781564 7.675317
-6.853779 -4.393065
1.061734 -1.205947
6.149015 9.569731
9.131991 -2.985194
-4.736944 4.438531
-0.143897 3.234883
-3.581797 4.693910
8.773740 -2.696751
-1.518350 3.067199
2.308785 4.704353
1.968659 4.939291
0.629138 -0.181443
-0.300721 3.406654
-6.439826 8.976550
2.451099 3.087039
9.577533 8.557493
-1.991043 4.537518
8.086942 -0.986407
-11.188548 -2.631969
-9.721617 0.072076
-2.771272 4.429292
-0.929897 3.515312
-12.163624 -0.808088
2.507731 4.799468
0.220143 3.415033
9.735574 1.937983
-6.447302 -5.011953
-8.074912 9.523974
-6.208256 -8.623147
10.594981 2.102625
-4.332064 3.815268
-8.615486 -10.060162
-7.431937 8.240585
7.754353 -0.835880
-0.882881 -1.831797
-7.475971 -11.020913
10.630795 -3.296625
9.255179 1.363768
0.302181 -0.420224
-10.368833 -10.395809
-4.401488 2.775715
1.362334 0.500004
7.885976 0.575568
-10.307408 -10.130979
-6.321362 -7.272622
-7.161067 8.085601
-0.796492 4.326444
-6.531465 8.646655
-0.940675 6.384313
2.293353 4.759390
-7.265256 -3.727794
3.763432 3.820791
-2.325317 -2.845820
8.396189 9.640874
-0.677355 -1.866797
10.222089 -1.405556
7.988085 -3.757443
-7.632531 9.633832
10.139310 -2.424495
9.040451 -3.028027
6.773854 10.932635
0.585396 1.383823
-6.698883 9.347490
-6.677523 6.639027
2.706179 1.947551
7.576205 -2.309671
-1.916817 -3.472900
-1.191574 3.608206
3.523177 5.457135
-2.642101 3.962982
7.283463 8.868162
2.333620 4.439624
-8.537096 8.517703
-0.642244 5.099072
9.627624 1.089435
-7.030506 -3.396019
3.414260 4.063843
8.025149 -1.960175
-4.523328 -9.750665
1.490970 -1.110601
5.177211 8.308549
7.489605 6.540399
0.350223 3.879467
-7.610274 -9.949776
6.688424 8.465996
1.382378 0.913939
9.583196 3.156947
1.711971 -0.335267
8.164721 -1.220818
-10.166610 -3.154277
9.035600 8.327361
8.303387 -2.655372
8.241546 -3.276925
-2.916758 -2.781005
8.462754 6.608262
-0.415774 4.169643
-5.679688 3.148895
-6.759148 -3.111902
1.701045 0.279412
-0.598134 2.083521
1.882336 4.210476
-5.825134 -5.033834
-0.306973 4.766042
-5.531156 3.466480
-9.326231 -3.242757
7.104375 -2.907968
0.191839 0.925067
-7.571707 -10.139863
8.606242 -2.173843
0.511065 4.149603
-9.170898 -8.144537
-5.821442 -10.014010
-3.663703 3.750852
9.047381 7.688748
7.848913 -1.589586
0.372841 4.479966
8.606979 -2.835209
7.543501 7.309242
-11.118709 -3.524931
1.259611 4.511338
-2.507552 -3.600381
-0.204544 3.652820
-2.236980 -1.182228
7.188360 7.244844
-6.256916 6.973992
6.903540 8.406586
-6.279241 -3.958587
-5.538285 4.156562
8.163824 9.061838
9.229020 -1.197860
9.500345 -2.169936
7.919566 -2.018294
-5.701209 7.064753
-9.464839 -0.138813
0.427972 6.812592
7.915082 -3.634148
11.323048 -0.054948
-1.176889 -2.046777
-8.455576 -11.246862
-2.112482 -3.489414
-9.741054 -4.093587
0.153330 3.836285
-1.486786 -4.330383
-6.519285 9.935182
-6.138630 6.590425
1.185328 3.152279
7.497781 8.367482
-8.953314 -8.989842
7.625751 0.425831
7.298298 -2.355116
10.564875 0.697339
-1.155487 2.844600
9.820266 -0.412139
-3.039887 -3.587680
-9.224979 -4.544660
7.958590 -0.259951
-8.173922 -10.505718
4.901006 4.212658
-1.629355 -2.582950
-6.694864 -3.827714
8.786021 -3.858555
7.099852 -3.503340
0.853927 6.298994
-3.104359 -3.173454
-2.960465 4.042699
5.838876 8.586820
-1.267271 -1.304888
-9.247083 -4.269903
7.319211 -2.446044
8.097857 -4.076828
0.021793 4.960086
9.655679 -1.521525
-3.698910 -0.788538
8.813736 0.125596
-6.726906 -6.977579
2.098575 4.581652
8.212145 -3.399968
-1.949937 -2.379415
-1.517771 3.083625
6.926933 -1.172998
-5.014095 -8.376826
7.482320 9.183303
9.190651 -0.619418
-6.899371 -9.713525
9.499836 1.464679
-0.068254 -0.355099
-2.998723 -1.912746
-10.378226 -3.300889
10.747785 -1.202435
-8.984564 -9.888674
-5.468271 -5.762793
2.635165 4.729356
7.983717 8.335166
-5.267695 4.041761
-8.623529 8.709286
-0.718876 5.855010
-1.748473 -1.671243
-7.373040 -5.350708
8.966648 -1.260499
4.865382 9.490862
2.040060 5.244202
7.304286 8.852826
-4.533005 4.445653
8.710631 6.966523
-5.800909 9.319684
0.306303 1.054049
-8.015657 -3.605536
1.329791 3.291243
-7.113794 -10.549686
0.584507 -0.732241
11.769776 0.170291
0.796544 6.154963
8.340838 -0.457898
-7.353925 -11.059576
-10.886310 -0.819136
9.080592 1.134520
-8.742597 -2.928256
-2.379560 -3.714260
4.035783 4.737494
-6.460045 7.425029
-0.217368 5.592194
1.344106 -0.879414
7.328273 7.877308
-6.161506 -8.944942
9.109912 -1.005773
4.363959 3.475345
-8.610105 -10.115671
-9.382197 -1.734483
-8.424630 -8.643585
-3.998042 -3.052559
7.240235 7.549808
-10.730502 -3.305050
5.499404 8.419054
-2.342492 -1.315016
7.585085 -2.846260
-6.739408 -7.749973
9.201044 -2.466398
-8.041052 -9.823299
7.260385 -2.278912
9.731834 -2.133024
-4.998612 4.563458
-8.479181 0.036932
-7.827757 -3.916647
-4.268998 -8.122182
-5.137627 -8.175141
-8.762100 -0.852099
-0.004278 -1.230594
1.756549 5.743468
6.828319 8.031074
-0.916419 -2.611576
7.898483 -1.274029
-8.608242 9.117936
9.679983 -2.727044
-9.399603 -8.055137
7.844667 0.472400
2.422619 4.545387
-7.561570 -9.865818
8.491630 7.904132
-7.096537 -8.687113
-0.681669 -3.184921
-0.484113 -0.085308
-7.754658 -4.004768
0.765336 4.184749
-1.876270 -3.670010
8.119224 7.666623
-8.936120 -1.963956
-0.220057 -3.430600
-8.084010 -4.374616
-7.511052 -2.977870
-5.077202 -8.050178
-3.699202 2.769914
-6.791980 -7.992886
-7.034025 -10.253593
8.016502 -2.392985
2.943140 4.921551
-12.395578 -0.793146
8.078072 -0.342504
1.100883 -0.447620
-3.131385 3.584140
3.377284 4.462612
-1.146213 -1.686183
1.677289 2.822880
4.358443 3.622217
11.074818 9.159751
-1.020246 4.245985
1.093713 2.569832
-5.690122 -5.310409
8.338862 9.297576
-5.790941 -9.309839
-6.345281 -4.609955
-8.276044 -3.287842
0.297514 -0.353428
6.640324 9.722578
7.923847 -4.737907
-2.378079 -1.546266
-2.417106 -3.414699
0.048322 0.367452
-9.867584 -3.417231
1.296213 1.238607
-9.387528 -9.695888
6.131926 10.433547
-4.700647 -8.743544
-5.634313 -7.917320
2.583593 2.108946
9.572975 1.807184
10.993953 0.486060
-8.274513 -9.201167
-4.746560 -8.530081
-5.503290 -4.821308
9.692763 1.236557
0.169187 1.237926
8.922786 7.101963
7.699868 0.357636
7.967966 9.085213
8.707473 7.393896
-2.991435 -3.811307
6.510233 9.193627
0.459662 5.319476
1.975678 0.465251
-9.656254 -2.978628
-7.554779 -10.151460
8.797010 -2.081471
-11.702576 -3.056678
-2.676828 3.301196
-2.797100 3.887467
-3.059727 -2.893810
0.855543 3.428019
3.032721 2.057861
-5.035143 4.502437
6.837661 6.874413
9.225101 -2.011138
-4.803870 -7.947696
-0.636981 3.655878
9.064016 9.174198
10.244528 -3.105286
1.682893 3.388563
7.999055 -2.550039
-5.487913 -9.524491
-0.974961 0.299144
-0.485586 4.039617
-9.040796 9.078001
-5.667070 8.670863
-8.838162 -10.541236
3.579023 2.720342
0.767235 0.022033
0.608218 2.159255
9.435782 -4.199055
1.338029 3.218519
-0.397353 5.101937
-2.035523 4.261093
-0.370611 -0.689759
2.813712 5.176990
8.630478 8.032982
8.066401 8.169247
-10.529196 -6.422685
-8.327842 -9.208394
-9.385806 -2.251477
10.870283 0.841208
8.901127 -3.327606
-8.710871 -8.553885
2.580234 0.463999
-7.999090 -3.726050
-5.913528 -7.932303
9.380143 -1.343049
-9.163037 -4.479228
8.725034 1.801438
-8.917967 -1.254654
-1.474717 1.671083
-6.387490 7.137646
9.508342 0.278490
2.329018 4.134869
7.046281 6.823444
8.528111 8.678258
-5.653888 8.756511
-6.406302 -8.316483
2.186077 1.932342
6.151291 8.678191
-8.015278 8.491506
0.729718 0.883581
8.198140 -0.446437
0.234521 -3.136062
0.220732 3.785234
5.292572 8.428238
-9.886820 -8.648535
-6.748424 8.983466
8.083965 -1.849408
-10.150993 -0.814310
10.221965 0.517433
-8.318976 7.710513
9.125331 0.940979
8.445628 -3.240225
-10.617226 -1.171761
-6.215880 -7.701629
-4.339730 3.820373
-5.932710 -6.218780
6.723852 -2.312036
-0.461371 4.130106
1.570969 0.028500
2.449783 6.219949
9.276073 7.171393
1.779578 2.551157
2.475504 5.656774
-0.766079 3.864540
9.708610 6.309799
-1.116067 4.095355
-3.847256 1.966349
0.292639 -0.445003
-9.218707 -3.027612
-8.307695 -10.401004
-0.558110 3.616760
-4.187357 4.880938
8.090090 -2.132799
-8.320826 -8.914993
-1.216316 3.828036
7.583592 -1.706612
-7.868401 -10.241351
0.401953 2.650878
-8.803373 -0.620817
-6.657275 7.868650
2.373672 3.868507
7.209739 -3.764361
8.102273 -1.970363
-7.203874 -6.032537
7.915719 -2.518575
-6.973490 9.012835
-0.476027 3.345406
6.286909 9.222378
9.591581 0.400564
-0.841157 3.953141
-3.446059 -3.032976
8.039691 -2.288986
7.912660 -2.768025
-4.788605 -7.454070
-5.689123 -5.904486
6.700106 8.599604
9.577686 3.563081
-9.677591 -9.597358
-9.925124 -1.444379
9.450684 0.824801
8.088114 -2.473337
9.069311 -0.754071
-7.121029 -9.679317
-0.094032 3.487290
2.487771 4.690253
-0.483209 -3.555956
-6.664638 -7.223311
-7.143031 8.621296
-7.542386 9.281091
6.567836 8.898485
3.025072 5.265732
-6.129516 -4.860581
0.334554 -1.169803
9.260020 -4.480087
-2.727493 -2.523789
7.042227 9.245453
-4.853697 4.934332
1.872970 4.091228
-5.357375 10.456583
7.073248 -3.666021
-4.361836 3.028802
-0.510406 3.750568
0.463796 -0.252571
1.771570 3.174218
-5.957878 -7.250092
-8.943707 -11.530271
3.208941 4.652636
7.562955 1.497354
-1.141926 -0.536708
-0.437166 4.485807
8.475456 -1.256341
3.197810 -1.191745
7.334869 9.420200
7.794368 -3.017788
7.224975 9.241386
9.883924 -2.654457
-6.836663 -6.134832
-6.744665 -3.479740
-4.033462 2.442263
1.114577 3.956782
2.021621 3.852738
-7.189245 7.301477
-6.847465 -3.151033
1.658921 5.537909
-1.598337 -2.016938
7.677953 7.998315
-7.099197 8.285326
-10.047036 -3.926044
9.399689 -2.208875
-0.647116 4.562254
-6.327293 -4.718937
-3.267947 3.449931
2.997438 2.623163
-8.435462 -9.119117
10.112420 -3.508336
-0.678474 5.670769
0.335015 3.147435
7.690306 8.616292
-5.809000 -6.500717
-1.470576 -1.555824
1.552799 3.625478
9.464088 -1.529200
0.730382 6.673685
-5.845240 2.643908
8.027296 7.714319
9.241876 8.425282
7.228237 2.333691
6.089870 8.058692
0.836596 -1.518058
0.931856 2.006548
10.394005 0.372762
8.681024 -0.170930
-5.802819 2.042981
-9.291122 -1.624068
-5.843351 8.876184
10.235056 9.811601
6.106015 8.543710
5.850387 9.186960
-7.192139 -9.538824
2.294540 -1.308979
-6.911390 9.484687
7.872696 -1.009299
-8.932396 -4.754128
-0.945651 3.787219
7.869405 8.922351
-5.144974 9.907178
0.592598 -1.193112
-6.593699 -4.169765
5.345176 10.037596
8.737052 -0.577844
8.612655 -0.752791
-0.264753 0.150153
1.918461 4.208624
-1.466017 -3.490305
10.048769 9.740610
-4.654980 -8.271378
-8.268087 -2.956914
-8.306459 -8.679757
-4.214853 2.892769
3.532663 4.251812
-6.709720 7.276405
-0.175028 5.108151
-4.562984 3.219385
7.797893 -0.465432
7.998386 1.296385
-8.596758 9.263303
-0.488952 4.045765
-8.174146 7.216314
-5.053144 -8.533863
-4.098760 -2.238243
-5.960317 7.782375
0.041192 3.215415
6.944592 7.407848
-5.091713 -5.471732
8.705793 -1.306650
3.549216 4.308950
6.910319 9.618775
-9.346024 -8.923710
-5.180380 -8.555541
-7.597156 -4.731772
-8.578556 -3.619050
-0.036103 5.283901
-4.968052 -4.756575
-7.482845 7.989058
8.653876 -2.973240
-9.453771 -2.952649
1.953558 -0.439087
8.151696 -1.645051
1.764549 0.407998
-3.915773 4.227110
8.907221 6.855446
-6.530251 -9.839117
-9.746262 -1.255275
-10.841639 -2.224162
-0.653929 4.125118
5.647419 8.587301
-8.984263 -1.405396
-9.833080 -8.675928
-3.030449 3.533775
5.956160 -2.490660
-4.749027 -9.572490
-3.718658 4.956885
-7.591552 10.348695
-6.575085 -7.346788
-0.034467 3.832832
9.488033 0.133711
8.953394 0.219921
-6.753038 7.224955
-4.814001 -10.239377
-4.415443 5.812911
9.003488 8.484087
3.874471 4.352500
8.118927 -0.387562
-5.369666 4.608206
-7.480934 -4.493672
-5.786768 -3.073140
-6.087034 -5.637902
8.475971 -2.672073
8.126871 -2.678046
-8.738393 -4.439102
7.633934 9.729411
8.347379 -0.379449
5.616470 8.256164
1.764494 3.898282
-5.604128 -4.975274
-3.942160 -2.236231
0.281636 3.874117
3.257656 2.834031
-7.740320 -9.550995
-4.957996 4.780460
8.544900 -2.074826
8.126996 8.376270
9.114339 1.224180
-7.853962 -9.777737
2.935338 3.584919
-0.710306 5.188348
9.261147 0.063322
9.130174 -3.667760
9.628105 8.902952
1.722930 -0.084856
2.454422 0.380265
2.647877 4.679871
-3.913754 4.831894
2.906784 4.744739
2.244800 3.859920
8.757644 -2.904397
-0.342251 5.693677
3.347518 3.450844
5.453383 8.944314
10.756412 0.770827
9.874730 -2.151856
1.493738 0.183131
-2.404880 2.595001
-6.724821 -8.570778
-5.244674 -3.913247
-11.425124 -1.416164
6.574787 8.585848
-5.803535 -9.369175
-2.901118 4.553490
0.857235 3.664056
6.835589 -0.157425
-4.933412 3.074157
2.225124 0.197623
-1.982614 4.025535
8.034068 -4.087797
-7.313183 7.630046
9.121210 0.415205
-10.193537 -4.977852
-3.113953 -3.176473
-5.908482 -7.221000
-6.467945 -2.835281
3.427286 5.591798
-0.002043 4.245051
7.635524 -2.172226
0.815141 0.660502
-2.156667 -2.528323
1.683572 2.707057
7.092423 -2.984085
-8.070277 -8.311891
-2.037850 -3.120185
0.597753 4.758659
8.490298 -1.345597
-2.304429 -2.776236
2.388612 0.185642
6.997137 -2.810638
1.022356 -0.771501
-5.517689 -8.006758
9.547777 -0.720064
-0.521166 2.199517
10.719012 0.978427
9.736744 0.030757
-9.249179 -7.932372
-5.861377 -7.319573
6.628800 9.301400
9.585947 -2.452339
-6.006000 -6.924160
1.694852 0.341391
10.000928 0.728454
-3.890707 -7.783099
-9.859963 -2.553517
-3.785236 4.635876
-6.256561 -6.034048
0.503290 5.103634
4.605066 8.860621
10.455658 -0.766296
-5.944835 -3.880810
0.940920 4.050180
0.261926 4.930395
-6.243843 -3.084685
-9.535918 -2.807716
-6.315350 -8.064583
0.984607 4.722523
-7.265373 -3.931240
-1.636131 6.843024
1.792192 2.613795
-5.465081 -7.683415
7.923518 7.595354
7.925061 -3.834113
1.381683 -0.487873
-3.075108 -1.605223
7.433973 -1.631319
-9.394857 -0.719897
-8.027373 -3.887290
-6.454700 8.287205
8.428917 9.084414
-4.185299 -9.221906
0.110143 1.249654
-5.470756 -5.245853
-5.675933 7.727715
8.169591 7.823532
-7.410413 -9.212356
6.387126 10.517939
0.758501 4.954601
10.142415 -0.007156
0.020364 3.071443
8.208623 10.174806
-9.153331 -2.045683
9.294827 -3.134804
-6.421281 -12.063970
8.273278 -2.937512
-4.254233 2.605522
-10.620668 -2.853396
-0.163812 3.377729
9.210556 -3.303430
1.668429 6.738362
-9.113296 -9.799512
-11.213459 -1.375623
1.601511 5.202462
0.471327 -1.028401
-1.813195 -1.414949
-8.052942 -8.196004
-5.643806 -6.975720
-7.040120 -12.257573
0.468742 4.165793
-3.306069 -1.774520
0.122353 5.046036
-9.130841 -8.679468
-2.945375 -0.531296
-6.748239 -5.681580
-8.125915 9.709946
-8.225448 8.422189
-0.430073 2.007333
8.774816 -2.382358
-8.259261 8.902637
1.379023 2.979613
-9.170075 -8.441179
-9.939070 -4.333810
-1.213607 4.847229
8.652096 7.805149
-3.965106 -4.200074
-1.174347 2.002229
-8.169268 -10.734397
-6.511432 -7.833437
-5.844430 8.790947
9.448315 7.805964
-4.943516 5.075035
7.267693 8.498883
-1.313808 1.717409
11.080634 1.262387
5.961733 9.765846
8.556151 -1.077673
-10.667844 -3.801176
-4.827484 4.549581
7.749901 0.501413
0.228362 -1.801453
-11.535332 -3.865048
1.253297 1.981062
-3.284117 -1.989552
8.995247 -2.422899
0.219594 3.827190
0.842291 3.363879
1.855474 3.804567
5.211776 9.637833
7.167988 -3.762700
0.064124 2.627455
0.415921 3.577011
-1.299627 -3.183156
9.189878 -2.045734
-1.149589 4.648688
-7.394572 -4.111830
9.056274 -4.185299
8.444282 -3.022986
-5.578397 -7.420619
6.214597 8.591329
-5.351677 4.789279
-7.846184 -3.629242
-1.272445 4.453621
8.615219 2.522678
-1.598499 -3.711872
8.298326 -2.657387
6.921224 9.132553
-0.352041 4.721704
7.213324 7.234536
-2.550833 -3.176600
-6.578535 -9.396063
-8.804257 -8.606645
8.341610 0.530257
9.354533 0.728068
0.986499 3.363395
9.179103 1.027470
-7.071158 8.647560
10.227303 1.370587
-6.723628 9.068504
5.144057 8.102677
0.340060 4.256721
1.361828 4.819609
1.459544 2.890843
9.899055 0.657550
9.827774 -1.692943
6.769627 8.050998
7.361892 -0.844629
1.738106 3.604170
8.392974 9.952336
-3.812886 -3.687844
0.284350 3.826466
1.046771 2.187566
7.449296 -2.923523
8.100826 -2.145297
4.754425 3.576504
-4.543538 4.257030
6.486627 8.000634
-1.856964 -3.023688
0.672982 5.243384
-2.967254 3.074571
-1.450659 5.490207
0.005557 4.539684
-6.396780 6.558201
7.959719 -2.365094
6.493709 8.597688
8.335976 -2.093769
1.779984 0.531789
-1.273509 4.572740
7.754907 -2.637149
-6.712064 -2.388408
-7.933305 -3.703999
-7.050784 -8.395051
-7.467307 -6.050656
8.141766 6.806186
-6.329847 8.600101
1.295284 4.126407
-8.085677 -10.187376
-4.912009 -7.378653
9.347567 -1.099750
1.694102 4.029889
0.775483 3.684980
-7.614051 8.172055
9.672906 8.514119
-5.171925 -8.827045
9.239325 -4.005898
-0.436650 -0.987370
-10.695673 -3.109678
-6.035777 -7.572016
8.074770 -1.275252
-5.760024 -8.113413
-2.202841 4.927094
-7.549220 -8.919081
1.410290 1.157746
2.390772 3.403984
-7.089016 -5.081355
-8.024993 -10.000425
-2.850980 5.089503
-0.005321 4.096834
-2.442608 3.658333
5.708356 9.844847
-9.902211 -2.513629
1.070340 0.697890
-6.951053 -9.663886
-3.342704 5.462178
1.863780 0.029881
8.361311 -3.026253
0.949839 2.684679
-0.507215 3.747750
-6.765147 8.958434
7.499270 -2.103652
9.183347 8.824950
0.894947 -1.340080
-6.330196 8.049785
7.519019 7.665470
-1.301698 4.710695
3.635892 3.759301
9.539428 -2.538775
7.490782 8.705783
-0.527260 4.319680
-8.349148 7.586330
-5.662801 -8.223512
9.325252 -1.972453
-1.231306 4.701039
-8.543630 -8.128572
-8.260685 -4.570324
0.458108 4.344116
7.931385 -2.308646
-6.786409 4.178144
-0.138619 4.735405
6.575383 8.428267
-7.672038 -8.609428
1.879530 5.349195
-8.281396 -4.830448
9.318628 -1.094571
1.522770 1.328109
1.391071 -1.423708
-8.862228 -8.642108
-3.912306 -3.961683
-4.898932 -9.295419
-1.575472 -1.197260
0.044636 2.732408
-7.732470 9.439755
-9.964345 -2.121459
-4.677870 -8.640297
-6.378741 7.230474
-8.438595 7.049405
1.261418 1.656480
0.820906 3.836518
6.816740 8.551639
8.667784 -4.060865
9.175775 -1.441225
-4.173840 4.043022
2.996224 3.764368
1.007241 4.815701
-7.639583 -8.139769
5.504151 7.992789
1.200825 -0.255008
8.833361 1.058571
6.869791 7.738815
-8.831241 -1.289193
-6.743137 -8.338027
2.189229 4.913691
-7.718623 -8.568147
3.557731 3.428273
-5.387926 7.671017
-2.118537 -0.660874
-5.496120 -7.997426
-3.146785 2.470824
0.761356 4.511343
-9.707186 -2.045380
-2.279978 4.936727
-8.688248 -2.328811
-7.060636 9.327773
8.238920 -3.517782
3.670979 4.337039
6.390082 8.105823
-2.019093 -3.630960
-11.862959 -0.189591
-9.196982 -1.973825
-0.985132 1.746505
6.054362 9.313577
-9.545604 -10.217656
-4.617138 1.844164
-4.417352 -8.367094
8.775533 -0.446835
-6.020938 9.210483
8.612650 -2.776006
8.754430 -1.765021
-6.415379 -9.223535
-0.815007 3.478633
8.868915 -2.110062
0.493697 4.270339
-8.309022 -1.676039
-3.006020 -2.015360
-6.846742 -9.857079
-8.430749 -7.861422
7.487454 7.865801
-1.189071 3.780970
-8.907995 -1.607836
10.074724 2.425425
-5.664392 -7.624672
-3.211179 3.199737
-4.394924 3.434681
-5.134183 5.141332
-0.290595 3.484020
3.443943 3.429415
-5.806528 -9.929119
-1.427740 4.221127
-7.366587 -8.742854
-5.945737 -5.215783
-6.311286 -10.192651
0.764615 5.553921
8.262718 -1.012723
8.312918 -3.099040
2.593283 5.635713
-2.182621 -2.485852
-7.908493 -4.136998
2.894407 5.494994
7.265813 8.517289
-0.192394 2.676361
-7.809877 -7.802812
-6.687401 6.954026
8.096543 -2.751265
6.721721 -3.013988
0.960749 4.684948
7.383099 9.969519
1.199249 -1.847658
9.030671 -2.810192
7.858793 8.334897
-11.039158 -9.655481
7.760261 -4.773474
8.622558 -1.616770
-1.055966 -2.486889
-9.475588 0.144607
-3.741932 5.195329
-8.114419 -9.624508
-0.470521 -0.132852
-0.454032 3.703617
-0.551292 -2.840308
8.997723 -1.661121
8.071959 6.793121
-3.319347 3.391023
9.197398 -0.708766
-4.659797 5.092449
-7.001133 -8.037006
-3.317889 -1.505492
11.362598 0.754105
-5.894556 9.663364
5.028576 8.203140
-7.660637 7.080560
2.809408 4.464599
-7.733154 6.895190
-8.360580 -8.257817
-1.755237 -3.721073
9.478634 -1.796557
-2.758927 -2.937126
9.308042 1.533528
-7.423740 -8.828268
1.120921 3.896739
-10.696614 -2.290782
-5.609556 -9.596449
1.498680 2.435165
1.301443 2.156249
-8.122910 -0.656324
-4.395246 3.715607
-1.621012 4.785940
2.376981 4.552685
-5.631745 4.673896
8.306927 -2.269766
-3.295302 4.009800
7.055418 9.909246
-7.259469 -8.219404
-2.885643 1.531398
1.739079 4.250987
-8.695173 -1.135777
-6.058693 9.102320
-3.204007 4.481235
1.942216 3.864240
1.660869 -0.834770
-4.773918 3.869260
-8.072737 -9.292112
-0.581190 4.480455
-10.456092 -1.593285
-6.165403 8.069778
-2.062877 -0.906094
